collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Sirnak,3040,0.12416,0.11929,0.13026,0.12131,0.12044,0.13454,0.13782,0.13319,0.13264,0.13406,0.1162,0.13165,0.13141,0.13695,0.11307,0.13612,0.12539,0.12297,0.13351,0.14678
Sirnak,3041,0.11392,0.12743,0.10292,0.13579,0.11226,0.11222,0.11546,0.10471,0.13356,0.11924,0.10824,0.11542,0.12488,0.1226,0.11145,0.12358,0.13652,0.11644,0.11007,0.12135
Sirnak,3042,0.10212,0.10182,0.11668,0.10925,0.11261,0.10601,0.09945,0.10542,0.10542,0.10141,0.11537,0.1203,0.1012,0.1157,0.12719,0.10221,0.10215,0.09466,0.10723,0.11056
Sirnak,3043,0.13155,0.11635,0.133,0.1208,0.11063,0.12995,0.14421,0.1383,0.13417,0.12761,0.13323,0.1247,0.133,0.12531,0.15584,0.11128,0.13534,0.12634,0.13849,0.13178
Sirnak,3044,0.15057,0.14731,0.14906,0.14707,0.12273,0.14497,0.1313,0.14561,0.15256,0.14804,0.14385,0.11947,0.14298,0.14789,0.12926,0.1605,0.13665,0.12999,0.15286,0.14227
Sirnak,3045,0.11642,0.10497,0.1028,0.11719,0.12976,0.14136,0.10147,0.15568,0.10748,0.11167,0.14143,0.11146,0.10252,0.10895,0.12613,0.17768,0.12928,0.14164,0.11838,0.09854
Sirnak,3047,0.1178,0.12396,0.10619,0.11526,0.12113,0.117,0.10504,0.11279,0.12463,0.10268,0.11736,0.1272,0.10675,0.11848,0.11871,0.11429,0.12944,0.11691,0.11485,0.10056
Sirnak,3048,0.09918,0.09928,0.11237,0.11837,0.11126,0.10767,0.09729,0.10346,0.11762,0.10571,0.10656,0.08394,0.12131,0.10995,0.11814,0.11321,0.11612,0.12212,0.11181,0.09154
Sirnak,3049,0.12805,0.11489,0.12618,0.1247,0.11702,0.13736,0.13761,0.12228,0.1173,0.12502,0.11896,0.11637,0.12452,0.11611,0.11272,0.10753,0.11593,0.11038,0.11435,0.12445
Sirnak,3050,0.13207,0.12275,0.12487,0.13766,0.12266,0.12289,0.12317,0.12179,0.1339,0.13461,0.14032,0.11838,0.11746,0.13056,0.12663,0.12738,0.13131,0.12755,0.12656,0.13249
Sirnak,3051,0.10632,0.12015,0.11992,0.11026,0.12058,0.12649,0.12493,0.11593,0.11304,0.11442,0.13027,0.11632,0.11034,0.12102,0.11489,0.12731,0.12549,0.09393,0.1109,0.11031
Sirnak,3052,0.11963,0.13155,0.11649,0.12118,0.10794,0.11635,0.11361,0.12196,0.11738,0.12426,0.11214,0.12927,0.10422,0.12573,0.12354,0.12343,0.1173,0.11151,0.10915,0.11754
Sirnak,3053,0.12324,0.11337,0.12088,0.12703,0.12643,0.13086,0.13061,0.13064,0.11709,0.12854,0.1346,0.11736,0.12134,0.12661,0.12577,0.11555,0.1239,0.13335,0.13185,0.11954
Sirnak,3055,0.11641,0.12114,0.13547,0.13659,0.11976,0.13696,0.12155,0.13126,0.11426,0.13428,0.1199,0.126,0.13083,0.12946,0.12902,0.14082,0.11712,0.12021,0.12771,0.14151
